asset_rank,asset_final_score,asset_id,template_id,owner,template_rank,template_final_score,template_score_component,original_mint_number,original_mint_score,original_mint_score_component,original_mint_status,surviving_mint_rank,surviving_mint_rank_score,surviving_mint_rank_score_component,surviving_mint_rank_status,live_supply,issued_supply,rarity_band,burned,price_used,market_data_used
1196,47.3293,1099833514297,435457,pepperstake,10,46.2675,27.7605,309,0.489221,9.7844,ok,309,0.489221,9.7844,ok,604,454,Common,false,false,false
1197,47.2629,1099833514298,435457,ijqrk.wam,10,46.2675,27.7605,310,0.487562,9.7512,ok,310,0.487562,9.7512,ok,604,454,Common,false,false,false
1198,47.2453,1099636429407,438904,neftyblocksd,9,55.0349,33.0209,271,0.355609,7.1122,ok,271,0.355609,7.1122,ok,420,420,Common,false,false,false
1199,47.2198,1099997875983,445272,yoitscharlie,8,65.7084,39.425,158,0.194872,3.8974,ok,158,0.194872,3.8974,ok,196,146,Uncommon,false,false,false
1200,47.1967,1099833514299,435457,dd3j.wam,10,46.2675,27.7605,311,0.485904,9.7181,ok,311,0.485904,9.7181,ok,604,454,Common,false,false,false
1201,47.1506,1099997874228,441677,yoitscharlie,7,65.8037,39.4822,157,0.19171,3.8342,ok,157,0.19171,3.8342,ok,194,144,Uncommon,false,false,false
1202,47.1497,1099636429408,438904,neftyblocksd,9,55.0349,33.0209,272,0.353222,7.0644,ok,272,0.353222,7.0644,ok,420,420,Common,false,false,false
1203,47.1303,1099833514300,435457,itbqy.wam,10,46.2675,27.7605,312,0.484245,9.6849,ok,312,0.484245,9.6849,ok,604,454,Common,false,false,false
1204,47.0655,1099805699287,449935,h.c2o.c.wam,6,68.1861,40.9117,122,0.153846,3.0769,ok,122,0.153846,3.0769,ok,144,144,Uncommon,false,false,false
1205,47.0639,1099833514301,435457,.2yna.c.wam,10,46.2675,27.7605,313,0.482587,9.6517,ok,313,0.482587,9.6517,ok,604,454,Common,false,false,false
1206,47.0543,1099636429409,438904,neftyblocksd,9,55.0349,33.0209,273,0.350835,7.0167,ok,273,0.350835,7.0167,ok,420,420,Common,false,false,false
1207,47.0295,1099819104851,453934,,5,70.8069,42.4841,79,0.113636,2.2727,ok,79,0.113636,2.2727,ok,89,89,Uncommon,false,false,false
1208,47.0148,1099997875984,445272,yoitscharlie,8,65.7084,39.425,159,0.189744,3.7949,ok,159,0.189744,3.7949,ok,196,146,Uncommon,false,false,false
1209,46.9977,1099833514302,435457,,10,46.2675,27.7605,314,0.480929,9.6186,ok,314,0.480929,9.6186,ok,604,454,Common,false,false,false
1210,46.9589,1099636429410,438904,neftyblocksd,9,55.0349,33.0209,274,0.348449,6.969,ok,274,0.348449,6.969,ok,420,420,Common,false,false,false
1211,46.9434,1099997874229,441677,yoitscharlie,7,65.8037,39.4822,158,0.186528,3.7306,ok,158,0.186528,3.7306,ok,194,144,Uncommon,false,false,false
1212,46.9313,1099833514303,435457,kwurg.wam,10,46.2675,27.7605,315,0.47927,9.5854,ok,315,0.47927,9.5854,ok,604,454,Common,false,false,false
1213,46.8649,1099833514304,435457,bsyru.wam,10,46.2675,27.7605,316,0.477612,9.5522,ok,316,0.477612,9.5522,ok,604,454,Common,false,false,false
1214,46.8645,1099997876383,458168,yoitscharlie,4,72.6652,43.5991,46,0.081633,1.6327,ok,46,0.081633,1.6327,ok,50,39,Rare,false,false,false
1215,46.8633,1099636429411,438904,neftyblocksd,9,55.0349,33.0209,275,0.346062,6.9212,ok,275,0.346062,6.9212,ok,420,420,Common,false,false,false
1216,46.8096,1099997875985,445272,yoitscharlie,8,65.7084,39.425,160,0.184615,3.6923,ok,160,0.184615,3.6923,ok,196,146,Uncommon,false,false,false
1217,46.7987,1099833514305,435457,taoho.wam,10,46.2675,27.7605,317,0.475954,9.5191,ok,317,0.475954,9.5191,ok,604,454,Common,false,false,false
1218,46.7859,1099805699288,449935,h.c2o.c.wam,6,68.1861,40.9117,123,0.146853,2.9371,ok,123,0.146853,2.9371,ok,144,144,Uncommon,false,false,false
1219,46.7679,1099636429412,438904,neftyblocksd,9,55.0349,33.0209,276,0.343675,6.8735,ok,276,0.343675,6.8735,ok,420,420,Common,false,false,false
1220,46.736,1099997874230,441677,yoitscharlie,7,65.8037,39.4822,159,0.181347,3.6269,ok,159,0.181347,3.6269,ok,194,144,Uncommon,false,false,false
1221,46.7323,1099833514306,435457,ynjee.wam,10,46.2675,27.7605,318,0.474295,9.4859,ok,318,0.474295,9.4859,ok,604,454,Common,false,false,false
1222,46.6725,1099636429413,438904,neftyblocksd,9,55.0349,33.0209,277,0.341289,6.8258,ok,277,0.341289,6.8258,ok,420,420,Common,false,false,false
1223,46.6659,1099833514307,435457,nr4xg.wam,10,46.2675,27.7605,319,0.472637,9.4527,ok,319,0.472637,9.4527,ok,604,454,Common,false,false,false
1224,46.6044,1099997875986,445272,yoitscharlie,8,65.7084,39.425,161,0.179487,3.5897,ok,161,0.179487,3.5897,ok,196,146,Uncommon,false,false,false
1225,46.5997,1099833514308,435457,itbqy.wam,10,46.2675,27.7605,320,0.470978,9.4196,ok,320,0.470978,9.4196,ok,604,454,Common,false,false,false
1226,46.5769,1099636429414,438904,neftyblocksd,9,55.0349,33.0209,278,0.338902,6.778,ok,278,0.338902,6.778,ok,420,420,Common,false,false,false
1227,46.5751,1099819526032,453934,,5,70.8069,42.4841,80,0.102273,2.0455,ok,80,0.102273,2.0455,ok,89,89,Uncommon,false,false,false
1228,46.5333,1099870481954,435457,,10,46.2675,27.7605,321,0.46932,9.3864,ok,321,0.46932,9.3864,ok,604,454,Common,false,false,false
1229,46.5288,1099997874231,441677,yoitscharlie,7,65.8037,39.4822,160,0.176166,3.5233,ok,160,0.176166,3.5233,ok,194,144,Uncommon,false,false,false
1230,46.5061,1099805699289,449935,h.c2o.c.wam,6,68.1861,40.9117,124,0.13986,2.7972,ok,124,0.13986,2.7972,ok,144,144,Uncommon,false,false,false
1231,46.4815,1099636429415,438904,neftyblocksd,9,55.0349,33.0209,279,0.336516,6.7303,ok,279,0.336516,6.7303,ok,420,420,Common,false,false,false
1232,46.4669,1099870481955,435457,,10,46.2675,27.7605,322,0.467662,9.3532,ok,322,0.467662,9.3532,ok,604,454,Common,false,false,false
1233,46.4007,1099870481956,435457,,10,46.2675,27.7605,323,0.466003,9.3201,ok,323,0.466003,9.3201,ok,604,454,Common,false,false,false
1234,46.3994,1099997875987,445272,yoitscharlie,8,65.7084,39.425,162,0.174359,3.4872,ok,162,0.174359,3.4872,ok,196,146,Uncommon,false,false,false
1235,46.3861,1099636429416,438904,pepperstake,9,55.0349,33.0209,280,0.334129,6.6826,ok,280,0.334129,6.6826,ok,420,420,Common,false,false,false
1236,46.3343,1099870481957,435457,,10,46.2675,27.7605,324,0.464345,9.2869,ok,324,0.464345,9.2869,ok,604,454,Common,false,false,false
1237,46.3216,1099997874232,441677,yoitscharlie,7,65.8037,39.4822,161,0.170984,3.4197,ok,161,0.170984,3.4197,ok,194,144,Uncommon,false,false,false
1238,46.2905,1099636429425,438904,,9,55.0349,33.0209,281,0.331742,6.6348,ok,281,0.331742,6.6348,ok,420,420,Common,false,false,false
1239,46.2679,1099870481958,435457,,10,46.2675,27.7605,325,0.462687,9.2537,ok,325,0.462687,9.2537,ok,604,454,Common,false,false,false
1240,46.2263,1099805699290,449935,h.c2o.c.wam,6,68.1861,40.9117,125,0.132867,2.6573,ok,125,0.132867,2.6573,ok,144,144,Uncommon,false,false,false
1241,46.2017,1099870481959,435457,,10,46.2675,27.7605,326,0.461028,9.2206,ok,326,0.461028,9.2206,ok,604,454,Common,false,false,false
1242,46.1951,1099636430138,438904,4nvqy.wam,9,55.0349,33.0209,282,0.329356,6.5871,ok,282,0.329356,6.5871,ok,420,420,Common,false,false,false
1243,46.1942,1099997875988,445272,yoitscharlie,8,65.7084,39.425,163,0.169231,3.3846,ok,163,0.169231,3.3846,ok,196,146,Uncommon,false,false,false
1244,46.1353,1099870481960,435457,,10,46.2675,27.7605,327,0.45937,9.1874,ok,327,0.45937,9.1874,ok,604,454,Common,false,false,false
1245,46.1205,1099825711399,453934,,5,70.8069,42.4841,81,0.090909,1.8182,ok,81,0.090909,1.8182,ok,89,89,Uncommon,false,false,false
1246,46.1144,1099997874233,441677,yoitscharlie,7,65.8037,39.4822,162,0.165803,3.3161,ok,162,0.165803,3.3161,ok,194,144,Uncommon,false,false,false
1247,46.0997,1099636433526,438904,pepperstake,9,55.0349,33.0209,283,0.326969,6.5394,ok,283,0.326969,6.5394,ok,420,420,Common,false,false,false
1248,46.0689,1099870481961,435457,,10,46.2675,27.7605,328,0.457711,9.1542,ok,328,0.457711,9.1542,ok,604,454,Common,false,false,false
1249,46.0481,1099997876384,458168,yoitscharlie,4,72.6652,43.5991,47,0.061224,1.2245,ok,47,0.061224,1.2245,ok,50,39,Rare,false,false,false
1250,46.0041,1099636433824,438904,bhutq.wam,9,55.0349,33.0209,284,0.324582,6.4916,ok,284,0.324582,6.4916,ok,420,420,Common,false,false,false
1251,46.0027,1099870481962,435457,bsyru.wam,10,46.2675,27.7605,329,0.456053,9.1211,ok,329,0.456053,9.1211,ok,604,454,Common,false,false,false
1252,45.9892,1099997875989,445272,yoitscharlie,8,65.7084,39.425,164,0.164103,3.2821,ok,164,0.164103,3.2821,ok,196,146,Uncommon,false,false,false
1253,45.9467,1099805699291,449935,,6,68.1861,40.9117,126,0.125874,2.5175,ok,126,0.125874,2.5175,ok,144,144,Uncommon,false,false,false
1254,45.9363,1099870481963,435457,,10,46.2675,27.7605,330,0.454395,9.0879,ok,330,0.454395,9.0879,ok,604,454,Common,false,false,false
1255,45.9087,1099636441439,438904,bqhjs.wam,9,55.0349,33.0209,285,0.322196,6.4439,ok,285,0.322196,6.4439,ok,420,420,Common,false,false,false
1256,45.907,1099997874234,441677,yoitscharlie,7,65.8037,39.4822,163,0.160622,3.2124,ok,163,0.160622,3.2124,ok,194,144,Uncommon,false,false,false
1257,45.8699,1099870481964,435457,,10,46.2675,27.7605,331,0.452736,9.0547,ok,331,0.452736,9.0547,ok,604,454,Common,false,false,false
1258,45.8133,1099636441440,438904,bqhjs.wam,9,55.0349,33.0209,286,0.319809,6.3962,ok,286,0.319809,6.3962,ok,420,420,Common,false,false,false
1259,45.8037,1099870481965,435457,,10,46.2675,27.7605,332,0.451078,9.0216,ok,332,0.451078,9.0216,ok,604,454,Common,false,false,false
1260,45.784,1099997875990,445272,yoitscharlie,8,65.7084,39.425,165,0.158974,3.1795,ok,165,0.158974,3.1795,ok,196,146,Uncommon,false,false,false
1261,45.7373,1099870481966,435457,,10,46.2675,27.7605,333,0.44942,8.9884,ok,333,0.44942,8.9884,ok,604,454,Common,false,false,false
1262,45.7177,1099636441441,438904,bqhjs.wam,9,55.0349,33.0209,287,0.317422,6.3484,ok,287,0.317422,6.3484,ok,420,420,Common,false,false,false
1263,45.6998,1099997874235,441677,yoitscharlie,7,65.8037,39.4822,164,0.15544,3.1088,ok,164,0.15544,3.1088,ok,194,144,Uncommon,false,false,false
1264,45.6709,1099870481967,435457,,10,46.2675,27.7605,334,0.447761,8.9552,ok,334,0.447761,8.9552,ok,604,454,Common,false,false,false
1265,45.6669,1099805751427,449935,ofguw.wam,6,68.1861,40.9117,127,0.118881,2.3776,ok,127,0.118881,2.3776,ok,144,144,Uncommon,false,false,false
1266,45.6659,1099872086425,453934,zfmqw.wam,5,70.8069,42.4841,82,0.079545,1.5909,ok,82,0.079545,1.5909,ok,89,89,Uncommon,false,false,false
1267,45.6223,1099636445387,438904,bsyru.wam,9,55.0349,33.0209,288,0.315036,6.3007,ok,288,0.315036,6.3007,ok,420,420,Common,false,false,false
1268,45.6047,1099870481968,435457,,10,46.2675,27.7605,335,0.446103,8.9221,ok,335,0.446103,8.9221,ok,604,454,Common,false,false,false
1269,45.5788,1099997875991,445272,yoitscharlie,8,65.7084,39.425,166,0.153846,3.0769,ok,166,0.153846,3.0769,ok,196,146,Uncommon,false,false,false
1270,45.5383,1099870481969,435457,,10,46.2675,27.7605,336,0.444444,8.8889,ok,336,0.444444,8.8889,ok,604,454,Common,false,false,false
1271,45.5269,1099636445388,438904,bsyru.wam,9,55.0349,33.0209,289,0.312649,6.253,ok,289,0.312649,6.253,ok,420,420,Common,false,false,false
1272,45.4926,1099997874236,441677,yoitscharlie,7,65.8037,39.4822,165,0.150259,3.0052,ok,165,0.150259,3.0052,ok,194,144,Uncommon,false,false,false
1273,45.4719,1099870481970,435457,,10,46.2675,27.7605,337,0.442786,8.8557,ok,337,0.442786,8.8557,ok,604,454,Common,false,false,false
1274,45.4315,1099636445389,438904,bsyru.wam,9,55.0349,33.0209,290,0.310263,6.2053,ok,290,0.310263,6.2053,ok,420,420,Common,false,false,false
1275,45.4057,1099870481971,435457,,10,46.2675,27.7605,338,0.441128,8.8226,ok,338,0.441128,8.8226,ok,604,454,Common,false,false,false
1276,45.3873,1099805751428,449935,ofguw.wam,6,68.1861,40.9117,128,0.111888,2.2378,ok,128,0.111888,2.2378,ok,144,144,Uncommon,false,false,false
1277,45.3738,1099997875992,445272,yoitscharlie,8,65.7084,39.425,167,0.148718,2.9744,ok,167,0.148718,2.9744,ok,196,146,Uncommon,false,false,false
1278,45.3393,1099870481972,435457,,10,46.2675,27.7605,339,0.439469,8.7894,ok,339,0.439469,8.7894,ok,604,454,Common,false,false,false
1279,45.3359,1099636445682,438904,3pwbe.wam,9,55.0349,33.0209,291,0.307876,6.1575,ok,291,0.307876,6.1575,ok,420,420,Common,false,false,false
1280,45.2854,1099997874237,441677,yoitscharlie,7,65.8037,39.4822,166,0.145078,2.9016,ok,166,0.145078,2.9016,ok,194,144,Uncommon,false,false,false
1281,45.2729,1099870481973,435457,,10,46.2675,27.7605,340,0.437811,8.7562,ok,340,0.437811,8.7562,ok,604,454,Common,false,false,false
1282,45.2405,1099636445683,438904,,9,55.0349,33.0209,292,0.305489,6.1098,ok,292,0.305489,6.1098,ok,420,420,Common,false,false,false
1283,45.2317,1099997876385,458168,yoitscharlie,4,72.6652,43.5991,48,0.040816,0.8163,ok,48,0.040816,0.8163,ok,50,39,Rare,false,false,false
1284,45.2113,1099925434577,453934,pepperstake,5,70.8069,42.4841,83,0.068182,1.3636,ok,83,0.068182,1.3636,ok,89,89,Uncommon,false,false,false
1285,45.2067,1099870481974,435457,,10,46.2675,27.7605,341,0.436153,8.7231,ok,341,0.436153,8.7231,ok,604,454,Common,false,false,false
1286,45.1686,1099997875993,445272,yoitscharlie,8,65.7084,39.425,168,0.14359,2.8718,ok,168,0.14359,2.8718,ok,196,146,Uncommon,false,false,false
1287,45.1451,1099636445684,438904,3pwbe.wam,9,55.0349,33.0209,293,0.303103,6.0621,ok,293,0.303103,6.0621,ok,420,420,Common,false,false,false
1288,45.1403,1099870481975,435457,,10,46.2675,27.7605,342,0.434494,8.6899,ok,342,0.434494,8.6899,ok,604,454,Common,false,false,false
1289,45.1075,1099805985474,449935,hjxb4.wam,6,68.1861,40.9117,129,0.104895,2.0979,ok,129,0.104895,2.0979,ok,144,144,Uncommon,false,false,false
1290,45.078,1099997874238,441677,yoitscharlie,7,65.8037,39.4822,167,0.139896,2.7979,ok,167,0.139896,2.7979,ok,194,144,Uncommon,false,false,false
1291,45.0739,1099870481976,435457,,10,46.2675,27.7605,343,0.432836,8.6567,ok,343,0.432836,8.6567,ok,604,454,Common,false,false,false
1292,45.0495,1099636457194,438904,,9,55.0349,33.0209,294,0.300716,6.0143,ok,294,0.300716,6.0143,ok,420,420,Common,false,false,false
1293,45.0075,1099870481977,435457,,10,46.2675,27.7605,344,0.431177,8.6235,ok,344,0.431177,8.6235,ok,604,454,Common,false,false,false
1294,44.9634,1099997875994,445272,yoitscharlie,8,65.7084,39.425,169,0.138462,2.7692,ok,169,0.138462,2.7692,ok,196,146,Uncommon,false,false,false
1295,44.9541,1099636457195,438904,,9,55.0349,33.0209,295,0.298329,5.9666,ok,295,0.298329,5.9666,ok,420,420,Common,false,false,false
1296,44.9413,1099870481978,435457,,10,46.2675,27.7605,345,0.429519,8.5904,ok,345,0.429519,8.5904,ok,604,454,Common,false,false,false
1297,44.8749,1099870481979,435457,,10,46.2675,27.7605,346,0.427861,8.5572,ok,346,0.427861,8.5572,ok,604,454,Common,false,false,false
1298,44.8708,1099997874239,441677,yoitscharlie,7,65.8037,39.4822,168,0.134715,2.6943,ok,168,0.134715,2.6943,ok,194,144,Uncommon,false,false,false
1299,44.8587,1099636457196,438904,,9,55.0349,33.0209,296,0.295943,5.9189,ok,296,0.295943,5.9189,ok,420,420,Common,false,false,false
1300,44.8277,1099805985518,449935,hjxb4.wam,6,68.1861,40.9117,130,0.097902,1.958,ok,130,0.097902,1.958,ok,144,144,Uncommon,false,false,false
1301,44.8085,1099870481980,435457,,10,46.2675,27.7605,347,0.426202,8.524,ok,347,0.426202,8.524,ok,604,454,Common,false,false,false
1302,44.7631,1099636457197,438904,,9,55.0349,33.0209,297,0.293556,5.8711,ok,297,0.293556,5.8711,ok,420,420,Common,false,false,false
1303,44.7584,1099997875995,445272,yoitscharlie,8,65.7084,39.425,170,0.133333,2.6667,ok,170,0.133333,2.6667,ok,196,146,Uncommon,false,false,false
1304,44.7569,1099925434581,453934,,5,70.8069,42.4841,84,0.056818,1.1364,ok,84,0.056818,1.1364,ok,89,89,Uncommon,false,false,false
1305,44.7423,1099870481981,435457,bsyru.wam,10,46.2675,27.7605,348,0.424544,8.4909,ok,348,0.424544,8.4909,ok,604,454,Common,false,false,false
1306,44.6759,1099870481982,435457,,10,46.2675,27.7605,349,0.422886,8.4577,ok,349,0.422886,8.4577,ok,604,454,Common,false,false,false
1307,44.6677,1099636457198,438904,,9,55.0349,33.0209,298,0.291169,5.8234,ok,298,0.291169,5.8234,ok,420,420,Common,false,false,false
1308,44.6636,1099997874240,441677,yoitscharlie,7,65.8037,39.4822,169,0.129534,2.5907,ok,169,0.129534,2.5907,ok,194,144,Uncommon,false,false,false
1309,44.6095,1099870481983,435457,,10,46.2675,27.7605,350,0.421227,8.4245,ok,350,0.421227,8.4245,ok,604,454,Common,false,false,false
1310,44.5723,1099636458498,438904,ofguw.wam,9,55.0349,33.0209,299,0.288783,5.7757,ok,299,0.288783,5.7757,ok,420,420,Common,false,false,false
1311,44.5532,1099997875996,445272,yoitscharlie,8,65.7084,39.425,171,0.128205,2.5641,ok,171,0.128205,2.5641,ok,196,146,Uncommon,false,false,false
1312,44.5481,1099806039910,449935,,6,68.1861,40.9117,131,0.090909,1.8182,ok,131,0.090909,1.8182,ok,144,144,Uncommon,false,false,false
1313,44.5433,1099870481984,435457,,10,46.2675,27.7605,351,0.419569,8.3914,ok,351,0.419569,8.3914,ok,604,454,Common,false,false,false
1314,44.4769,1099870481985,435457,atomictoolsx,10,46.2675,27.7605,352,0.41791,8.3582,ok,352,0.41791,8.3582,ok,604,454,Common,false,false,false
1315,44.4767,1099636463787,438904,rvjqu.wam,9,55.0349,33.0209,300,0.286396,5.7279,ok,300,0.286396,5.7279,ok,420,420,Common,false,false,false
1316,44.4562,1099997874241,441677,yoitscharlie,7,65.8037,39.4822,170,0.124352,2.487,ok,170,0.124352,2.487,ok,194,144,Uncommon,false,false,false
1317,44.4155,1099997876386,458168,yoitscharlie,4,72.6652,43.5991,49,0.020408,0.4082,ok,49,0.020408,0.4082,ok,50,39,Rare,false,false,false
1318,44.4105,1099870481986,435457,,10,46.2675,27.7605,353,0.416252,8.325,ok,353,0.416252,8.325,ok,604,454,Common,false,false,false
1319,44.3813,1099636463788,438904,rvjqu.wam,9,55.0349,33.0209,301,0.28401,5.6802,ok,301,0.28401,5.6802,ok,420,420,Common,false,false,false
1320,44.348,1099997875997,445272,yoitscharlie,8,65.7084,39.425,172,0.123077,2.4615,ok,172,0.123077,2.4615,ok,196,146,Uncommon,false,false,false
1321,44.3443,1099870481987,435457,,10,46.2675,27.7605,354,0.414594,8.2919,ok,354,0.414594,8.2919,ok,604,454,Common,false,false,false
1322,44.3023,1099925497723,453934,pepperstake,5,70.8069,42.4841,85,0.045455,0.9091,ok,85,0.045455,0.9091,ok,89,89,Uncommon,false,false,false
1323,44.2859,1099636463789,438904,rvjqu.wam,9,55.0349,33.0209,302,0.281623,5.6325,ok,302,0.281623,5.6325,ok,420,420,Common,false,false,false
1324,44.2779,1099870481988,435457,,10,46.2675,27.7605,355,0.412935,8.2587,ok,355,0.412935,8.2587,ok,604,454,Common,false,false,false
1325,44.2683,1099806045632,449935,,6,68.1861,40.9117,132,0.083916,1.6783,ok,132,0.083916,1.6783,ok,144,144,Uncommon,false,false,false
1326,44.249,1099997874242,441677,yoitscharlie,7,65.8037,39.4822,171,0.119171,2.3834,ok,171,0.119171,2.3834,ok,194,144,Uncommon,false,false,false
1327,44.2115,1099870481989,435457,,10,46.2675,27.7605,356,0.411277,8.2255,ok,356,0.411277,8.2255,ok,604,454,Common,false,false,false
1328,44.1903,1099636469034,438904,,9,55.0349,33.0209,303,0.279236,5.5847,ok,303,0.279236,5.5847,ok,420,420,Common,false,false,false
1329,44.1453,1099870481990,435457,,10,46.2675,27.7605,357,0.409619,8.1924,ok,357,0.409619,8.1924,ok,604,454,Common,false,false,false
1330,44.143,1099997875998,445272,yoitscharlie,8,65.7084,39.425,173,0.117949,2.359,ok,173,0.117949,2.359,ok,196,146,Uncommon,false,false,false
1331,44.0949,1099636469035,438904,,9,55.0349,33.0209,304,0.27685,5.537,ok,304,0.27685,5.537,ok,420,420,Common,false,false,false
1332,44.0789,1099870481991,435457,,10,46.2675,27.7605,358,0.40796,8.1592,ok,358,0.40796,8.1592,ok,604,454,Common,false,false,false
1333,44.0418,1099997874243,441677,yoitscharlie,7,65.8037,39.4822,172,0.11399,2.2798,ok,172,0.11399,2.2798,ok,194,144,Uncommon,false,false,false
1334,44.0125,1099870481992,435457,,10,46.2675,27.7605,359,0.406302,8.126,ok,359,0.406302,8.126,ok,604,454,Common,false,false,false
1335,43.9995,1099636469036,438904,wfor4.wam,9,55.0349,33.0209,305,0.274463,5.4893,ok,305,0.274463,5.4893,ok,420,420,Common,false,false,false
1336,43.9887,1099812097780,449935,pepperstake,6,68.1861,40.9117,133,0.076923,1.5385,ok,133,0.076923,1.5385,ok,144,144,Uncommon,false,false,false
1337,43.9463,1099870481993,435457,,10,46.2675,27.7605,360,0.404643,8.0929,ok,360,0.404643,8.0929,ok,604,454,Common,false,false,false
1338,43.9378,1099997875999,445272,yoitscharlie,8,65.7084,39.425,174,0.112821,2.2564,ok,174,0.112821,2.2564,ok,196,146,Uncommon,false,false,false
1339,43.9039,1099636469037,438904,wfor4.wam,9,55.0349,33.0209,306,0.272076,5.4415,ok,306,0.272076,5.4415,ok,420,420,Common,false,false,false
1340,43.8799,1099870481994,435457,,10,46.2675,27.7605,361,0.402985,8.0597,ok,361,0.402985,8.0597,ok,604,454,Common,false,false,false
1341,43.8477,1099925497792,453934,pepperstake,5,70.8069,42.4841,86,0.034091,0.6818,ok,86,0.034091,0.6818,ok,89,89,Uncommon,false,false,false
1342,43.8346,1099997874244,441677,yoitscharlie,7,65.8037,39.4822,173,0.108808,2.1762,ok,173,0.108808,2.1762,ok,194,144,Uncommon,false,false,false
