asset_rank,asset_final_score,asset_id,template_id,original_mint_number,surviving_mint_rank,template_final_score
3288,14.9158,1099602911212,401911,894,894,0
3289,14.8988,1099620811577,401910,907,907,1.3694
3290,14.8876,1099602911213,401911,895,895,0
3291,14.8702,1099620811578,401910,908,908,1.3694
3292,14.8596,1099602911214,401911,896,896,0
3293,14.8416,1099620811579,401910,909,909,1.3694
3294,14.8314,1099602911215,401911,897,897,0
3295,14.813,1099620811580,401910,910,910,1.3694
3296,14.8034,1099602911216,401911,898,898,0
3297,14.7844,1099620811581,401910,911,911,1.3694
3298,14.7752,1099602911217,401911,899,899,0
3299,14.7558,1099620811582,401910,912,912,1.3694
3300,14.7472,1099602911218,401911,900,900,0
3301,14.7272,1099620811583,401910,913,913,1.3694
3302,14.7192,1099602911219,401911,901,901,0
3303,14.6986,1099620811584,401910,914,914,1.3694
3304,14.691,1099602911220,401911,902,902,0
3305,14.67,1099620811585,401910,915,915,1.3694
3306,14.663,1099602911221,401911,903,903,0
3307,14.6414,1099620811586,401910,916,916,1.3694
3308,14.6348,1099602911222,401911,904,904,0
3309,14.6128,1099620811587,401910,917,917,1.3694
3310,14.6068,1099602911223,401911,905,905,0
3311,14.5842,1099620811588,401910,918,918,1.3694
3312,14.5786,1099602911224,401911,906,906,0
3313,14.5556,1099620811589,401910,919,919,1.3694
3314,14.5506,1099602911225,401911,907,907,0
3315,14.5268,1099620811590,401910,920,920,1.3694
3316,14.5224,1099602911226,401911,908,908,0
3317,14.4982,1099620811591,401910,921,921,1.3694
3318,14.4944,1099602911227,401911,909,909,0
3319,14.4696,1099620811592,401910,922,922,1.3694
3320,14.4662,1099602911228,401911,910,910,0
3321,14.441,1099620811593,401910,923,923,1.3694
3322,14.4382,1099602911229,401911,911,911,0
3323,14.4124,1099620811594,401910,924,924,1.3694
3324,14.4102,1099602911230,401911,912,912,0
3325,14.3838,1099620811595,401910,925,925,1.3694
3326,14.382,1099602911231,401911,913,913,0
3327,14.3552,1099620811596,401910,926,926,1.3694
3328,14.354,1099602911232,401911,914,914,0
3329,14.3266,1099620811597,401910,927,927,1.3694
3330,14.3258,1099602911233,401911,915,915,0
3331,14.298,1099620811598,401910,928,928,1.3694
3332,14.2978,1099602911234,401911,916,916,0
3333,14.2696,1099602911235,401911,917,917,0
3334,14.2694,1099620811599,401910,929,929,1.3694
3335,14.2416,1099602911236,401911,918,918,0
3336,14.2408,1099620811600,401910,930,930,1.3694
3337,14.2134,1099602911237,401911,919,919,0
3338,14.2122,1099620811601,401910,931,931,1.3694
3339,14.1854,1099602911238,401911,920,920,0
3340,14.1836,1099620811602,401910,932,932,1.3694
3341,14.1574,1099602911239,401911,921,921,0
3342,14.155,1099620811603,401910,933,933,1.3694
3343,14.1292,1099602911240,401911,922,922,0
3344,14.1264,1099620811604,401910,934,934,1.3694
3345,14.1012,1099602911241,401911,923,923,0
3346,14.0978,1099620811605,401910,935,935,1.3694
3347,14.073,1099602911242,401911,924,924,0
3348,14.069,1099620811606,401910,936,936,1.3694
3349,14.045,1099602911243,401911,925,925,0
3350,14.0404,1099620811607,401910,937,937,1.3694
3351,14.0168,1099602911244,401911,926,926,0
3352,14.0118,1099620811608,401910,938,938,1.3694
3353,13.9888,1099602911245,401911,927,927,0
3354,13.9832,1099620811609,401910,939,939,1.3694
3355,13.9606,1099602911246,401911,928,928,0
3356,13.9546,1099620811610,401910,940,940,1.3694
3357,13.9326,1099602911247,401911,929,929,0
3358,13.926,1099620811611,401910,941,941,1.3694
3359,13.9044,1099602911248,401911,930,930,0
3360,13.8974,1099620811612,401910,942,942,1.3694
3361,13.8764,1099602911249,401911,931,931,0
3362,13.8688,1099620811613,401910,943,943,1.3694
3363,13.8484,1099602911250,401911,932,932,0
3364,13.8402,1099620811614,401910,944,944,1.3694
3365,13.8202,1099602911251,401911,933,933,0
3366,13.8116,1099620811615,401910,945,945,1.3694
3367,13.7922,1099602911252,401911,934,934,0
3368,13.783,1099620811616,401910,946,946,1.3694
3369,13.764,1099602911253,401911,935,935,0
3370,13.7544,1099620811617,401910,947,947,1.3694
3371,13.736,1099602911254,401911,936,936,0
3372,13.7258,1099620811618,401910,948,948,1.3694
3373,13.7078,1099602911255,401911,937,937,0
3374,13.6972,1099620811619,401910,949,949,1.3694
3375,13.6798,1099602911256,401911,938,938,0
3376,13.6686,1099620811620,401910,950,950,1.3694
3377,13.6516,1099602911257,401911,939,939,0
3378,13.64,1099620811621,401910,951,951,1.3694
3379,13.6236,1099602911258,401911,940,940,0
3380,13.6112,1099620811622,401910,952,952,1.3694
3381,13.5956,1099602911259,401911,941,941,0
3382,13.5826,1099620811623,401910,953,953,1.3694
3383,13.5674,1099602911260,401911,942,942,0
3384,13.554,1099620811624,401910,954,954,1.3694
3385,13.5394,1099602911261,401911,943,943,0
3386,13.5254,1099620811625,401910,955,955,1.3694
3387,13.5112,1099602911262,401911,944,944,0
3388,13.4968,1099620811626,401910,956,956,1.3694
3389,13.4832,1099602911263,401911,945,945,0
3390,13.4682,1099620811627,401910,957,957,1.3694
3391,13.455,1099602911264,401911,946,946,0
3392,13.4396,1099620811628,401910,958,958,1.3694
3393,13.427,1099602911265,401911,947,947,0
3394,13.411,1099620811629,401910,959,959,1.3694
3395,13.3988,1099602911266,401911,948,948,0
3396,13.3824,1099620811630,401910,960,960,1.3694
3397,13.3708,1099602911267,401911,949,949,0
3398,13.3538,1099620811631,401910,961,961,1.3694
3399,13.3426,1099602911268,401911,950,950,0
3400,13.3252,1099620811632,401910,962,962,1.3694
3401,13.3146,1099602911269,401911,951,951,0
3402,13.2966,1099620811633,401910,963,963,1.3694
3403,13.2866,1099602911270,401911,952,952,0
3404,13.268,1099620811634,401910,964,964,1.3694
3405,13.2584,1099602911271,401911,953,953,0
3406,13.2394,1099620811635,401910,965,965,1.3694
3407,13.2304,1099602911272,401911,954,954,0
3408,13.2108,1099620811636,401910,966,966,1.3694
3409,13.2022,1099602911273,401911,955,955,0
3410,13.1822,1099620811637,401910,967,967,1.3694
3411,13.1742,1099602911274,401911,956,956,0
3412,13.1536,1099620811638,401910,968,968,1.3694
3413,13.146,1099602911275,401911,957,957,0
3414,13.1248,1099620811639,401910,969,969,1.3694
3415,13.118,1099602911276,401911,958,958,0
3416,13.0962,1099620811640,401910,970,970,1.3694
3417,13.0898,1099602911277,401911,959,959,0
3418,13.0676,1099620811641,401910,971,971,1.3694
3419,13.0618,1099602911278,401911,960,960,0
3420,13.039,1099620811642,401910,972,972,1.3694
3421,13.0338,1099602911279,401911,961,961,0
3422,13.0104,1099620811643,401910,973,973,1.3694
3423,13.0056,1099602911280,401911,962,962,0
3424,12.9818,1099620811644,401910,974,974,1.3694
3425,12.9776,1099602911281,401911,963,963,0
3426,12.9532,1099620811645,401910,975,975,1.3694
3427,12.9494,1099602911282,401911,964,964,0
3428,12.9246,1099620811646,401910,976,976,1.3694
3429,12.9214,1099602911283,401911,965,965,0
3430,12.896,1099620811647,401910,977,977,1.3694
3431,12.8932,1099602911284,401911,966,966,0
3432,12.8674,1099620811648,401910,978,978,1.3694
3433,12.8652,1099602911285,401911,967,967,0
3434,12.8388,1099620811649,401910,979,979,1.3694
3435,12.837,1099602911286,401911,968,968,0
3436,12.8102,1099620811650,401910,980,980,1.3694
3437,12.809,1099602911287,401911,969,969,0
3438,12.7816,1099620811651,401910,981,981,1.3694
3439,12.7808,1099602911288,401911,970,970,0
3440,12.753,1099620811652,401910,982,982,1.3694
3441,12.7528,1099602911289,401911,971,971,0
3442,12.7248,1099602911290,401911,972,972,0
3443,12.7244,1099620811653,401910,983,983,1.3694
3444,12.6966,1099602911291,401911,973,973,0
3445,12.6958,1099620811654,401910,984,984,1.3694
3446,12.6686,1099602911292,401911,974,974,0
3447,12.667,1099620811655,401910,985,985,1.3694
3448,12.6404,1099602911293,401911,975,975,0
3449,12.6384,1099620811656,401910,986,986,1.3694
3450,12.6124,1099602911294,401911,976,976,0
3451,12.6098,1099620811657,401910,987,987,1.3694
3452,12.5842,1099602911295,401911,977,977,0
3453,12.5812,1099620811658,401910,988,988,1.3694
3454,12.5562,1099602911296,401911,978,978,0
3455,12.5526,1099620811659,401910,989,989,1.3694
3456,12.528,1099602911297,401911,979,979,0
3457,12.524,1099620811660,401910,990,990,1.3694
3458,12.5,1099602911298,401911,980,980,0
3459,12.4954,1099620811661,401910,991,991,1.3694
3460,12.472,1099602911299,401911,981,981,0
3461,12.4668,1099620811662,401910,992,992,1.3694
3462,12.4438,1099602911300,401911,982,982,0
3463,12.4382,1099620811663,401910,993,993,1.3694
3464,12.4158,1099602911301,401911,983,983,0
3465,12.4096,1099620811664,401910,994,994,1.3694
3466,12.3876,1099602911302,401911,984,984,0
3467,12.381,1099620811665,401910,995,995,1.3694
3468,12.3596,1099602911303,401911,985,985,0
3469,12.3524,1099620811666,401910,996,996,1.3694
3470,12.3314,1099602911304,401911,986,986,0
3471,12.3238,1099620811667,401910,997,997,1.3694
3472,12.3034,1099602911305,401911,987,987,0
3473,12.2952,1099620811668,401910,998,998,1.3694
3474,12.2752,1099602911306,401911,988,988,0
3475,12.2666,1099620811669,401910,999,999,1.3694
3476,12.2472,1099602911307,401911,989,989,0
3477,12.238,1099620811670,401910,1000,1000,1.3694
3478,12.2192,1099602911308,401911,990,990,0
3479,12.2092,1099629291454,401910,1001,1001,1.3694
3480,12.191,1099602911309,401911,991,991,0
3481,12.1806,1099629291455,401910,1002,1002,1.3694
3482,12.163,1099602911310,401911,992,992,0
3483,12.152,1099629291456,401910,1003,1003,1.3694
3484,12.1348,1099602911311,401911,993,993,0
3485,12.1234,1099629291457,401910,1004,1004,1.3694
3486,12.1068,1099602911312,401911,994,994,0
3487,12.0948,1099629291458,401910,1005,1005,1.3694
3488,12.0786,1099602911313,401911,995,995,0
3489,12.0662,1099629291459,401910,1006,1006,1.3694
3490,12.0506,1099602911314,401911,996,996,0
3491,12.0376,1099629291460,401910,1007,1007,1.3694
3492,12.0224,1099602911315,401911,997,997,0
3493,12.009,1099629291461,401910,1008,1008,1.3694
3494,11.9944,1099602911316,401911,998,998,0
3495,11.9804,1099629291462,401910,1009,1009,1.3694
3496,11.9662,1099602911317,401911,999,999,0
3497,11.9518,1099629291463,401910,1010,1010,1.3694
3498,11.9382,1099602911318,401911,1000,1000,0
3499,11.9232,1099629291464,401910,1011,1011,1.3694
3500,11.9102,1099629290455,401911,1001,1001,0
3501,11.8946,1099629291465,401910,1012,1012,1.3694
3502,11.882,1099629290456,401911,1002,1002,0
3503,11.866,1099629291466,401910,1013,1013,1.3694
3504,11.854,1099629290457,401911,1003,1003,0
3505,11.8374,1099629291467,401910,1014,1014,1.3694
3506,11.8258,1099629290458,401911,1004,1004,0
3507,11.8088,1099629291468,401910,1015,1015,1.3694
3508,11.7978,1099629290459,401911,1005,1005,0
3509,11.7802,1099629291469,401910,1016,1016,1.3694
3510,11.7696,1099629290460,401911,1006,1006,0
3511,11.7514,1099629291470,401910,1017,1017,1.3694
3512,11.7416,1099629290461,401911,1007,1007,0
3513,11.7228,1099629291471,401910,1018,1018,1.3694
3514,11.7134,1099629290462,401911,1008,1008,0
3515,11.6942,1099629291472,401910,1019,1019,1.3694
3516,11.6854,1099629290463,401911,1009,1009,0
3517,11.6656,1099629291473,401910,1020,1020,1.3694
3518,11.6574,1099629290464,401911,1010,1010,0
3519,11.637,1099629291474,401910,1021,1021,1.3694
3520,11.6292,1099629290465,401911,1011,1011,0
3521,11.6084,1099629291475,401910,1022,1022,1.3694
3522,11.6012,1099629290466,401911,1012,1012,0
3523,11.5798,1099629291476,401910,1023,1023,1.3694
3524,11.573,1099629290467,401911,1013,1013,0
3525,11.5512,1099629291477,401910,1024,1024,1.3694
3526,11.545,1099629290468,401911,1014,1014,0
3527,11.5226,1099629291478,401910,1025,1025,1.3694
3528,11.5168,1099629290469,401911,1015,1015,0
3529,11.494,1099629291479,401910,1026,1026,1.3694
3530,11.4888,1099629290470,401911,1016,1016,0
3531,11.4654,1099629291480,401910,1027,1027,1.3694
3532,11.4606,1099629290471,401911,1017,1017,0
3533,11.4368,1099629291481,401910,1028,1028,1.3694
3534,11.4326,1099629290472,401911,1018,1018,0
3535,11.4082,1099629291482,401910,1029,1029,1.3694
3536,11.4044,1099629290473,401911,1019,1019,0
3537,11.3796,1099629291483,401910,1030,1030,1.3694
3538,11.3764,1099629290474,401911,1020,1020,0
3539,11.351,1099629291484,401910,1031,1031,1.3694
3540,11.3484,1099629290475,401911,1021,1021,0
3541,11.3224,1099629291485,401910,1032,1032,1.3694
3542,11.3202,1099629290476,401911,1022,1022,0
3543,11.2938,1099629291486,401910,1033,1033,1.3694
3544,11.2922,1099629290477,401911,1023,1023,0
3545,11.265,1099629291487,401910,1034,1034,1.3694
3546,11.264,1099629290478,401911,1024,1024,0
3547,11.2364,1099629291488,401910,1035,1035,1.3694
3548,11.236,1099629290479,401911,1025,1025,0
3549,11.2078,1099629291489,401910,1036,1036,1.3694
3550,11.2078,1099629290480,401911,1026,1026,0
3551,11.1798,1099629290481,401911,1027,1027,0
3552,11.1792,1099629291490,401910,1037,1037,1.3694
3553,11.1516,1099629290482,401911,1028,1028,0
3554,11.1506,1099629291491,401910,1038,1038,1.3694
3555,11.1236,1099629290483,401911,1029,1029,0
3556,11.122,1099629291492,401910,1039,1039,1.3694
3557,11.0956,1099629290484,401911,1030,1030,0
3558,11.0934,1099629291493,401910,1040,1040,1.3694
3559,11.0674,1099629290485,401911,1031,1031,0
3560,11.0648,1099629291494,401910,1041,1041,1.3694
3561,11.0394,1099629290486,401911,1032,1032,0
3562,11.0362,1099629291495,401910,1042,1042,1.3694
3563,11.0112,1099629290487,401911,1033,1033,0
3564,11.0076,1099629291496,401910,1043,1043,1.3694
3565,10.9832,1099629290488,401911,1034,1034,0
3566,10.979,1099629291497,401910,1044,1044,1.3694
3567,10.955,1099629290489,401911,1035,1035,0
3568,10.9504,1099629291498,401910,1045,1045,1.3694
3569,10.927,1099629290490,401911,1036,1036,0
3570,10.9218,1099629291499,401910,1046,1046,1.3694
3571,10.8988,1099629290491,401911,1037,1037,0
3572,10.8932,1099629291500,401910,1047,1047,1.3694
3573,10.8708,1099629290492,401911,1038,1038,0
3574,10.8646,1099629291501,401910,1048,1048,1.3694
3575,10.8426,1099629290493,401911,1039,1039,0
3576,10.836,1099629291502,401910,1049,1049,1.3694
3577,10.8146,1099629290494,401911,1040,1040,0
3578,10.8072,1099629291503,401910,1050,1050,1.3694
3579,10.7866,1099629290495,401911,1041,1041,0
3580,10.7786,1099629291504,401910,1051,1051,1.3694
3581,10.7584,1099629290496,401911,1042,1042,0
3582,10.75,1099629291505,401910,1052,1052,1.3694
3583,10.7304,1099629290497,401911,1043,1043,0
3584,10.7214,1099629291506,401910,1053,1053,1.3694
3585,10.7022,1099629290498,401911,1044,1044,0
3586,10.6928,1099629291507,401910,1054,1054,1.3694
3587,10.6742,1099629290499,401911,1045,1045,0
3588,10.6642,1099629291508,401910,1055,1055,1.3694
3589,10.646,1099629290500,401911,1046,1046,0
3590,10.6356,1099629291509,401910,1056,1056,1.3694
3591,10.618,1099629290501,401911,1047,1047,0
3592,10.607,1099629291510,401910,1057,1057,1.3694
3593,10.5898,1099629290502,401911,1048,1048,0
3594,10.5784,1099629291511,401910,1058,1058,1.3694
3595,10.5618,1099629290503,401911,1049,1049,0
3596,10.5498,1099629291512,401910,1059,1059,1.3694
3597,10.5338,1099629290504,401911,1050,1050,0
3598,10.5212,1099629291513,401910,1060,1060,1.3694
3599,10.5056,1099629290505,401911,1051,1051,0
3600,10.4926,1099629291514,401910,1061,1061,1.3694
3601,10.4776,1099629290506,401911,1052,1052,0
3602,10.464,1099629291515,401910,1062,1062,1.3694
3603,10.4494,1099629290507,401911,1053,1053,0
3604,10.4354,1099629291516,401910,1063,1063,1.3694
3605,10.4214,1099629290508,401911,1054,1054,0
3606,10.4068,1099629291517,401910,1064,1064,1.3694
3607,10.3932,1099629290509,401911,1055,1055,0
3608,10.3782,1099629291518,401910,1065,1065,1.3694
3609,10.3652,1099629290510,401911,1056,1056,0
3610,10.3494,1099629291519,401910,1066,1066,1.3694
3611,10.337,1099629290511,401911,1057,1057,0
3612,10.3208,1099629291520,401910,1067,1067,1.3694
3613,10.309,1099629290512,401911,1058,1058,0
3614,10.2922,1099629291521,401910,1068,1068,1.3694
3615,10.2808,1099629290513,401911,1059,1059,0
3616,10.2636,1099629291522,401910,1069,1069,1.3694
3617,10.2528,1099629290514,401911,1060,1060,0
3618,10.235,1099629291523,401910,1070,1070,1.3694
3619,10.2248,1099629290515,401911,1061,1061,0
3620,10.2064,1099629291524,401910,1071,1071,1.3694
3621,10.1966,1099629290516,401911,1062,1062,0
3622,10.1778,1099629291525,401910,1072,1072,1.3694
3623,10.1686,1099629290517,401911,1063,1063,0
3624,10.1492,1099629291526,401910,1073,1073,1.3694
3625,10.1404,1099629290518,401911,1064,1064,0
3626,10.1206,1099629291527,401910,1074,1074,1.3694
3627,10.1124,1099629290519,401911,1065,1065,0
3628,10.092,1099629291528,401910,1075,1075,1.3694
3629,10.0842,1099629290520,401911,1066,1066,0
3630,10.0634,1099629291529,401910,1076,1076,1.3694
3631,10.0562,1099629290521,401911,1067,1067,0
3632,10.0348,1099629291530,401910,1077,1077,1.3694
3633,10.028,1099629290522,401911,1068,1068,0
3634,10.0062,1099629291531,401910,1078,1078,1.3694
3635,10,1099629290523,401911,1069,1069,0
3636,9.9776,1099629291532,401910,1079,1079,1.3694
3637,9.972,1099629290524,401911,1070,1070,0
3638,9.949,1099629291533,401910,1080,1080,1.3694
3639,9.9438,1099629290525,401911,1071,1071,0
3640,9.9204,1099629291534,401910,1081,1081,1.3694
3641,9.9158,1099629290526,401911,1072,1072,0
3642,9.8918,1099629291535,401910,1082,1082,1.3694
3643,9.8876,1099629290527,401911,1073,1073,0
3644,9.863,1099629291536,401910,1083,1083,1.3694
3645,9.8596,1099629290528,401911,1074,1074,0
3646,9.8344,1099629291537,401910,1084,1084,1.3694
3647,9.8314,1099629290529,401911,1075,1075,0
3648,9.8058,1099629291538,401910,1085,1085,1.3694
3649,9.8034,1099629290530,401911,1076,1076,0
3650,9.7772,1099629291539,401910,1086,1086,1.3694
3651,9.7752,1099629290531,401911,1077,1077,0
3652,9.7486,1099629291540,401910,1087,1087,1.3694
3653,9.7472,1099629290532,401911,1078,1078,0
3654,9.72,1099629291541,401910,1088,1088,1.3694
3655,9.7192,1099629290533,401911,1079,1079,0
3656,9.6914,1099629291542,401910,1089,1089,1.3694
3657,9.691,1099629290534,401911,1080,1080,0
3658,9.663,1099629290535,401911,1081,1081,0
3659,9.6628,1099629291543,401910,1090,1090,1.3694
3660,9.6348,1099629290536,401911,1082,1082,0
3661,9.6342,1099629291544,401910,1091,1091,1.3694
3662,9.6068,1099629290537,401911,1083,1083,0
3663,9.6056,1099629291545,401910,1092,1092,1.3694
3664,9.5786,1099629290538,401911,1084,1084,0
3665,9.577,1099629291546,401910,1093,1093,1.3694
3666,9.5506,1099629290539,401911,1085,1085,0
3667,9.5484,1099629291547,401910,1094,1094,1.3694
3668,9.5224,1099629290540,401911,1086,1086,0
3669,9.5198,1099629291548,401910,1095,1095,1.3694
3670,9.4944,1099629290541,401911,1087,1087,0
3671,9.4912,1099629291549,401910,1096,1096,1.3694
3672,9.4662,1099629290542,401911,1088,1088,0
3673,9.4626,1099629291550,401910,1097,1097,1.3694
3674,9.4382,1099629290543,401911,1089,1089,0
3675,9.434,1099629291551,401910,1098,1098,1.3694
3676,9.4102,1099629290544,401911,1090,1090,0
3677,9.4052,1099629291552,401910,1099,1099,1.3694
3678,9.382,1099629290545,401911,1091,1091,0
3679,9.3766,1099629291553,401910,1100,1100,1.3694
3680,9.354,1099629290546,401911,1092,1092,0
3681,9.348,1099812318705,401910,1101,1101,1.3694
3682,9.3258,1099629290547,401911,1093,1093,0
3683,9.3194,1099812318706,401910,1102,1102,1.3694
3684,9.2978,1099629290548,401911,1094,1094,0
3685,9.2908,1099812318707,401910,1103,1103,1.3694
3686,9.2696,1099629290549,401911,1095,1095,0
3687,9.2622,1099812318708,401910,1104,1104,1.3694
3688,9.2416,1099629290550,401911,1096,1096,0
3689,9.2336,1099812318709,401910,1105,1105,1.3694
3690,9.2134,1099629290551,401911,1097,1097,0
3691,9.205,1099812318710,401910,1106,1106,1.3694
3692,9.1854,1099629290552,401911,1098,1098,0
3693,9.1764,1099812318711,401910,1107,1107,1.3694
3694,9.1574,1099629290553,401911,1099,1099,0
3695,9.1478,1099812318712,401910,1108,1108,1.3694
3696,9.1292,1099629290554,401911,1100,1100,0
3697,9.1192,1099812318713,401910,1109,1109,1.3694
3698,9.1012,1099638221993,401911,1101,1101,0
3699,9.0906,1099812318714,401910,1110,1110,1.3694
3700,9.073,1099638221994,401911,1102,1102,0
3701,9.062,1099825711491,401910,1111,1111,1.3694
3702,9.045,1099638221995,401911,1103,1103,0
3703,9.0334,1099833515040,401910,1112,1112,1.3694
3704,9.0168,1099638221996,401911,1104,1104,0
3705,9.0048,1099833515041,401910,1113,1113,1.3694
3706,8.9888,1099638221997,401911,1105,1105,0
3707,8.9762,1099833515042,401910,1114,1114,1.3694
3708,8.9606,1099638221998,401911,1106,1106,0
3709,8.9474,1099833515043,401910,1115,1115,1.3694
3710,8.9326,1099638221999,401911,1107,1107,0
3711,8.9188,1099833515044,401910,1116,1116,1.3694
3712,8.9044,1099638222000,401911,1108,1108,0
3713,8.8902,1099833515045,401910,1117,1117,1.3694
3714,8.8764,1099638222001,401911,1109,1109,0
3715,8.8616,1099833515046,401910,1118,1118,1.3694
3716,8.8484,1099638222002,401911,1110,1110,0
3717,8.833,1099833515047,401910,1119,1119,1.3694
3718,8.8202,1099638222003,401911,1111,1111,0
3719,8.8044,1099833515048,401910,1120,1120,1.3694
3720,8.7922,1099638222004,401911,1112,1112,0
3721,8.7758,1099833515049,401910,1121,1121,1.3694
3722,8.764,1099638222005,401911,1113,1113,0
3723,8.7472,1099833515050,401910,1122,1122,1.3694
3724,8.736,1099638222006,401911,1114,1114,0
3725,8.7186,1099833515051,401910,1123,1123,1.3694
3726,8.7078,1099638222007,401911,1115,1115,0
3727,8.69,1099833515052,401910,1124,1124,1.3694
3728,8.6798,1099638222008,401911,1116,1116,0
3729,8.6614,1099833515053,401910,1125,1125,1.3694
3730,8.6516,1099638222009,401911,1117,1117,0
3731,8.6328,1099833515054,401910,1126,1126,1.3694
3732,8.6236,1099638222010,401911,1118,1118,0
3733,8.6042,1099833515055,401910,1127,1127,1.3694
3734,8.5956,1099638222011,401911,1119,1119,0
3735,8.5756,1099833515056,401910,1128,1128,1.3694
3736,8.5674,1099638222012,401911,1120,1120,0
3737,8.547,1099833515057,401910,1129,1129,1.3694
3738,8.5394,1099638222013,401911,1121,1121,0
3739,8.5184,1099833515058,401910,1130,1130,1.3694
3740,8.5112,1099638222014,401911,1122,1122,0
3741,8.4896,1099833515059,401910,1131,1131,1.3694
3742,8.4832,1099638222015,401911,1123,1123,0
3743,8.461,1099833515060,401910,1132,1132,1.3694
3744,8.455,1099638222016,401911,1124,1124,0
3745,8.4324,1099833515061,401910,1133,1133,1.3694
3746,8.427,1099638222017,401911,1125,1125,0
3747,8.4038,1099833515062,401910,1134,1134,1.3694
3748,8.3988,1099638222018,401911,1126,1126,0
3749,8.3752,1099833515063,401910,1135,1135,1.3694
3750,8.3708,1099638222019,401911,1127,1127,0
3751,8.3466,1099833515064,401910,1136,1136,1.3694
3752,8.3426,1099638222020,401911,1128,1128,0
3753,8.318,1099833515065,401910,1137,1137,1.3694
3754,8.3146,1099638222021,401911,1129,1129,0
3755,8.2894,1099833515066,401910,1138,1138,1.3694
3756,8.2866,1099638222022,401911,1130,1130,0
3757,8.2608,1099833515067,401910,1139,1139,1.3694
3758,8.2584,1099638222023,401911,1131,1131,0
3759,8.2322,1099833515068,401910,1140,1140,1.3694
3760,8.2304,1099638222024,401911,1132,1132,0
3761,8.2036,1099833515069,401910,1141,1141,1.3694
3762,8.2022,1099638222025,401911,1133,1133,0
3763,8.175,1099833515070,401910,1142,1142,1.3694
3764,8.1742,1099638222026,401911,1134,1134,0
3765,8.1464,1099833515071,401910,1143,1143,1.3694
3766,8.146,1099638222027,401911,1135,1135,0
3767,8.118,1099638222028,401911,1136,1136,0
3768,8.1178,1099833515072,401910,1144,1144,1.3694
3769,8.0898,1099638222029,401911,1137,1137,0
3770,8.0892,1099833515073,401910,1145,1145,1.3694
3771,8.0618,1099638222030,401911,1138,1138,0
3772,8.0606,1099833515074,401910,1146,1146,1.3694
3773,8.0338,1099638222031,401911,1139,1139,0
3774,8.032,1099833515075,401910,1147,1147,1.3694
3775,8.0056,1099638222032,401911,1140,1140,0
3776,8.0032,1099833515076,401910,1148,1148,1.3694
3777,7.9776,1099638222033,401911,1141,1141,0
3778,7.9746,1099833515077,401910,1149,1149,1.3694
3779,7.9494,1099638222034,401911,1142,1142,0
3780,7.946,1099833515078,401910,1150,1150,1.3694
3781,7.9214,1099638222035,401911,1143,1143,0
3782,7.9174,1099833515079,401910,1151,1151,1.3694
3783,7.8932,1099638222036,401911,1144,1144,0
3784,7.8888,1099833515080,401910,1152,1152,1.3694
3785,7.8652,1099638222037,401911,1145,1145,0
3786,7.8602,1099833515081,401910,1153,1153,1.3694
3787,7.837,1099638222038,401911,1146,1146,0
3788,7.8316,1099833515082,401910,1154,1154,1.3694
3789,7.809,1099638222039,401911,1147,1147,0
3790,7.803,1099833515083,401910,1155,1155,1.3694
3791,7.7808,1099638222040,401911,1148,1148,0
3792,7.7744,1099833515084,401910,1156,1156,1.3694
3793,7.7528,1099638222041,401911,1149,1149,0
3794,7.7458,1099833515085,401910,1157,1157,1.3694
3795,7.7248,1099638222042,401911,1150,1150,0
3796,7.7172,1099833515086,401910,1158,1158,1.3694
3797,7.6966,1099638222043,401911,1151,1151,0
3798,7.6886,1099833515087,401910,1159,1159,1.3694
3799,7.6686,1099638222044,401911,1152,1152,0
3800,7.66,1099833515088,401910,1160,1160,1.3694
3801,7.6404,1099638222045,401911,1153,1153,0
3802,7.6314,1099833515089,401910,1161,1161,1.3694
3803,7.6124,1099638222046,401911,1154,1154,0
3804,7.6028,1099852896282,401910,1162,1162,1.3694
3805,7.5842,1099638222047,401911,1155,1155,0
3806,7.5742,1099852896283,401910,1163,1163,1.3694
3807,7.5562,1099638222048,401911,1156,1156,0
3808,7.5454,1099852896284,401910,1164,1164,1.3694
3809,7.528,1099638222049,401911,1157,1157,0
3810,7.5168,1099852896285,401910,1165,1165,1.3694
3811,7.5,1099638222050,401911,1158,1158,0
3812,7.4882,1099852896286,401910,1166,1166,1.3694
3813,7.472,1099638222051,401911,1159,1159,0
3814,7.4596,1099852896287,401910,1167,1167,1.3694
3815,7.4438,1099638222052,401911,1160,1160,0
3816,7.431,1099852896288,401910,1168,1168,1.3694
3817,7.4158,1099638222053,401911,1161,1161,0
3818,7.4024,1099852896289,401910,1169,1169,1.3694
3819,7.3876,1099638222054,401911,1162,1162,0
3820,7.3738,1099852896290,401910,1170,1170,1.3694
3821,7.3596,1099638222055,401911,1163,1163,0
3822,7.3452,1099852896291,401910,1171,1171,1.3694
3823,7.3314,1099638222056,401911,1164,1164,0
3824,7.3166,1099852896292,401910,1172,1172,1.3694
3825,7.3034,1099638222057,401911,1165,1165,0
3826,7.288,1099852896293,401910,1173,1173,1.3694
3827,7.2752,1099638222058,401911,1166,1166,0
3828,7.2594,1099852896294,401910,1174,1174,1.3694
3829,7.2472,1099638222059,401911,1167,1167,0
3830,7.2308,1099852896295,401910,1175,1175,1.3694
3831,7.2192,1099638222060,401911,1168,1168,0
3832,7.2022,1099852896296,401910,1176,1176,1.3694
3833,7.191,1099638222061,401911,1169,1169,0
